link,OBJECTID_1,VILLAGE,TOWN,COUNTY,VILLAGE_ID,TOWN_ID,COUNTY_ID,TV_ALL,VILLCODE,ORI_VILLAG,AREA,MAX_X,MAX_Y,MIN_X,MIN_Y,X,Y,V_ID,SORT,ID,COUNTYNAME,TOWNNAME,OBJECTID,ORIG_FID,Shape_Leng,Shape_Le_1,Shape_Area
813013,7384,長流村,國姓鄉,南投縣,5,10008100,10008,國姓鄉長流村,A0810-005-00,,8313036.78296,238422.2031,2664464.5553,233871.3125,2660375.5,236216.070462,2662765.95212,10008100-005,11,,,,0,0,0,16903.2514596,8313036.78296
813014,7385,長福村,國姓鄉,南投縣,6,10008100,10008,國姓鄉長福村,A0810-006-00,,11681212.5699,241669.1727,2667931.75,237565.1878,2663041.75,239721.91559,2665381.23989,10008100-006,11,,,,0,0,0,16280.2119562,11681212.5699
813015,7386,長豐村,國姓鄉,南投縣,13,10008100,10008,國姓鄉長豐村,A0810-013-00,,21140896.3703,237952.625,2668831.75,232520.625,2662901.6347,235220.778377,2665920.61261,10008100-013,11,,,,0,0,0,23383.4230964,21140896.3703
813016,7387,南港村,國姓鄉,南投縣,11,10008100,10008,國姓鄉南港村,A0810-011-00,,34195698.7653,238329.0482,2652696.7748,232403.7187,2643138.25,235530.997868,2648564.607,10008100-011,11,,,,0,0,0,30956.3201169,34195698.7653
813017,7388,西門里,埔里鎮,南投縣,3,10008020,10008,埔里鎮西門里,A0802-003-00,,651348.399311,246898.8447,2652478.3138,246005.0623,2651175.0913,246387.548068,2651806.233,10008020-003,11,,,,0,0,0,4623.85415601,651348.399311
813018,7389,房里里,埔里鎮,南投縣,20,10008020,10008,埔里鎮房里里,A0802-020-00,,3852522.7443,245297.6614,2654583.3885,241561.8906,2652261.2535,244070.94652,2653309.02841,10008020-020,11,,,,0,0,0,10825.3892399,3852522.7443
813019,7390,東門里,埔里鎮,南投縣,1,10008020,10008,埔里鎮東門里,A0802-001-00,,298877.497635,247373.5015,2651376.1219,246698.0803,2650683.9072,247061.446223,2651014.62214,10008020-001,11,,,,0,0,0,2562.72358931,298877.497635
813020,7391,杷城里,埔里鎮,南投縣,31,10008020,10008,埔里鎮杷城里,A0802-031-00,,336225.596221,247416.4213,2650835.4534,246675.4559,2650152.0969,247062.18355,2650472.16893,10008020-031,11,,,,0,0,0,2585.23506199,336225.596221
813021,7392,枇杷里,埔里鎮,南投縣,10,10008020,10008,埔里鎮枇杷里,A0802-010-00,,5169212.78716,250609.0156,2652121.0697,247264.4351,2648579.3546,248528.986451,2650196.34821,10008020-010,11,,,,0,0,0,13562.5579542,5169212.78716
813022,7393,南村里,埔里鎮,南投縣,17,10008020,10008,埔里鎮南村里,A0802-017-00,,7623793.35009,244661.4375,2653595.25,240331.857,2649898.1757,242389.94303,2651586.30006,10008020-017,11,,,,0,0,0,13428.0381193,7623793.35009
813023,7394,南門里,埔里鎮,南投縣,2,10008020,10008,埔里鎮南門里,A0802-002-00,,92974.3486831,246784.9739,2651355.1137,246412.5101,2650821.8118,246584.338817,2651074.36038,10008020-002,11,,,,0,0,0,1535.98116559,92974.3486831
813024,7395,桃米里,埔里鎮,南投縣,15,10008020,10008,埔里鎮桃米里,A0802-015-00,,16805259.3885,244736.7344,2651098.5176,238967.1967,2646475,241963.81954,2648590.42193,10008020-015,11,,,,0,0,0,22270.9763681,16805259.3885
813025,7396,泰安里,埔里鎮,南投縣,33,10008020,10008,埔里鎮泰安里,A0802-033-00,,146447.192233,247761.4889,2651723.1075,247356.4753,2651167.1133,247600.99685,2651430.02005,10008020-033,11,,,,0,0,0,1623.28921445,146447.192233
813026,7397,珠格里,埔里鎮,南投縣,13,10008020,10008,埔里鎮珠格里,A0802-013-00,,3528051.45573,246920.75,2649527.67,244539.0938,2647067.7415,245777.00426,2648129.19619,10008020-013,11,,,,0,0,0,8510.92771672,3528051.45573
813027,7398,清新里,埔里鎮,南投縣,7,10008020,10008,埔里鎮清新里,A0802-007-00,,836117.97203,246481.1377,2651326.2133,245098.1281,2650102.4853,245801.66711,2650794.59644,10008020-007,11,,,,0,0,0,5032.65955059,836117.97203
813028,7399,愛蘭里,埔里鎮,南投縣,18,10008020,10008,埔里鎮愛蘭里,A0802-018-00,,605020.98377,244695.5601,2652372.4844,243226.1719,2651361.3301,244101.783342,2651907.24765,10008020-018,11,,,,0,0,0,3932.19742049,605020.98377
813029,7400,溪南里,埔里鎮,南投縣,14,10008020,10008,埔里鎮溪南里,A0802-014-00,,2921037.55636,246224.6625,2651409.2525,244163.9276,2648312,245095.93941,2649792.13205,10008020-014,11,,,,0,0,0,8873.68169642,2921037.55636
813030,7401,蜈蚣里,埔里鎮,南投縣,28,10008020,10008,埔里鎮蜈蚣里,A0802-028-00,,34484578.3447,257068.2969,2655938.9448,248139.858,2648708,252946.146046,2652453.75295,10008020-028,11,,,,0,0,0,40692.426936,34484578.3447
813031,7402,福興里,埔里鎮,南投縣,25,10008020,10008,埔里鎮福興里,A0802-025-00,,10473064.1376,250660.6875,2658659.25,245722.7188,2654991.25,247948.79216,2656703.56749,10008020-025,11,,,,0,0,0,14875.7140029,10473064.1376
813032,7403,廣成里,埔里鎮,南投縣,23,10008020,10008,埔里鎮廣成里,A0802-023-00,,9984220.25317,247181.4186,2660919,243155.4732,2655830.25,244966.79579,2658437.48138,10008020-023,11,,,,0,0,0,16799.4329544,9984220.25317
813033,7404,薰化里,埔里鎮,南投縣,6,10008020,10008,埔里鎮薰化里,A0802-006-00,,138960.503525,246506.5205,2651480.9641,245903.7188,2651032.0663,246212.93923,2651275.43095,10008020-006,11,,,,0,0,0,1912.65611198,138960.503525
813034,7405,麒麟里,埔里鎮,南投縣,12,10008020,10008,埔里鎮麒麟里,A0802-012-00,,6968201.14866,251711.9219,2647946.5,246469.625,2643430.5936,248648.687803,2646397.57294,10008020-012,11,,,,0,0,0,23960.0646502,6968201.14866
813035,7406,籃城里,埔里鎮,南投縣,9,10008020,10008,埔里鎮籃城里,A0802-009-00,,2236623.18581,246518.4844,2654627.25,244976.5391,2652409.4285,245766.62089,2653362.05728,10008020-009,11,,,,0,0,0,7139.26288013,2236623.18581
813036,7407,藍橋里,鹽埕區,高雄市,1,64000010,64000,鹽埕區藍橋里,A6401-001-00,,67652.391312,176610.3299,2504017.0228,176268.8587,2503628.1208,176454.13804,2503807.23853,64000010-001,5,,,,0,0,0,1171.01776247,67652.391312
813037,7408,鐵山里,埔里鎮,南投縣,19,10008020,10008,埔里鎮鐵山里,A0802-019-00,,908395.684364,244815.8689,2652967.5,241734.2344,2651847.1487,243263.532321,2652477.45972,10008020-019,11,,,,0,0,0,7575.06259134,908395.684364
813038,7409,上林里,草屯鎮,南投縣,12,10008030,10008,草屯鎮上林里,A0803-012-00,,1776685.69914,217722.9773,2651717.75,215767.9844,2649907.25,216944.231757,2650702.48322,10008030-012,11,,,,0,0,0,7356.46700514,1776685.69914
813039,7410,大興村,新港鄉,嘉義縣,3,10010070,10010,新港鄉大興村,,,386038.05624,183478.8593,2606793.25,182188.1562,2606042.8206,182898.53114,2606514.64114,10010070-003,10,,,,0,0,0,4091.34966946,386038.05624
813040,7411,安和村,新港鄉,嘉義縣,19,10010070,10010,新港鄉安和村,,,3730275.74417,181803.0468,2603322.5,179060.1406,2600439.75,180246.99714,2601821.88922,10010070-019,10,,,,0,0,0,10380.1131842,3730275.74417
813041,7412,龍港村,東石鄉,嘉義縣,8,10010090,10010,東石鄉龍港村,,,2162220.82986,167866.232,2598857,165088.2338,2597216.3621,166486.94614,2598083.91824,10010090-008,10,,,,0,0,0,7905.8830497,2162220.82986
813042,7413,半天村,梅山鄉,嘉義縣,7,10010150,10010,梅山鄉半天村,,,2733995.09682,208211.1875,2607439.75,205593.3125,2605742.75,206918.218653,2606512.70128,10010150-007,10,,,,0,0,0,8060.6536334,2733995.09682
813043,7414,圳北村,梅山鄉,嘉義縣,8,10010150,10010,梅山鄉圳北村,,,4235429.6824,211096.9462,2609634.25,205213.8593,2607215.75,207087.173026,2608549.50696,10010150-008,10,,,,0,0,0,15973.2765646,4235429.6824
813044,7415,水頭村,水上鄉,嘉義縣,2,10010120,10010,水上鄉水頭村,,,912088.72021,189607.0792,2592974.3318,188490.7058,2591577.9697,189059.784523,2592253.70444,10010120-002,10,,,,0,0,0,4357.39099472,912088.72021
813045,7416,興南村,民雄鄉,嘉義縣,17,10010050,10010,民雄鄉興南村,,,1622789.82317,192844,2603142.5,191123.8125,2601351.75,192041.840159,2602308.83906,10010050-017,10,,,,0,0,0,5795.90701955,1622789.82317
813046,7417,菁埔村,民雄鄉,嘉義縣,8,10010050,10010,民雄鄉菁埔村,,,4251306.69332,190366.1562,2607063.25,187095.9062,2604728,188692.25463,2605934.10679,10010050-008,10,,,,0,0,0,10586.6453031,4251306.69332
813047,7418,西安村,民雄鄉,嘉義縣,3,10010050,10010,民雄鄉西安村,,,1018769.32172,191748.8437,2606380.75,190463.6562,2605063.25,191072.18312,2605824.48887,10010050-003,10,,,,0,0,0,4238.85819811,1018769.32172
813048,7419,西昌村,民雄鄉,嘉義縣,11,10010050,10010,民雄鄉西昌村,,,2082675.24832,187424.5625,2606049.5,186109.4062,2603588,186758.31917,2604595.25441,10010050-011,10,,,,0,0,0,7688.11078328,2082675.24832
813049,7420,豊收村,民雄鄉,嘉義縣,12,10010050,10010,民雄鄉豊收村,,,7105068.2636,196520.8854,2608898,192581.6875,2605257.75,194622.82784,2607033.0052,10010050-012,10,,,,0,0,0,15380.0461246,7105068.2636
813050,7421,潭墘村,六腳鄉,嘉義縣,18,10010080,10010,六腳鄉潭墘村,,,3556346.54141,176773.1126,2602229.1601,174962.3446,2599756.3084,175918.96826,2600937.37111,10010080-018,10,,,,0,0,0,7751.67399552,3556346.54141
813051,7422,灣北村,六腳鄉,嘉義縣,6,10010080,10010,六腳鄉灣北村,,,1945060.58745,181170.8281,2601291,178701.8437,2599908.25,179694.69684,2600569.58617,10010080-006,10,,,,0,0,0,6767.77985524,1945060.58745
813052,7423,灣南村,六腳鄉,嘉義縣,5,10010080,10010,六腳鄉灣南村,,,3132566.5004,180814.6768,2600201.4353,178345.4531,2597982.5161,179502.80558,2599160.89123,10010080-005,10,,,,0,0,0,10880.8705293,3132566.5004
813053,7424,江山里,布袋鎮,嘉義縣,15,10010030,10010,布袋鎮江山里,,,1902338.13713,169353.7833,2587983.5,167467.4799,2586022.5119,168358.910313,2587002.68828,10010030-015,10,,,,0,0,0,6326.86503639,1902338.13713
813054,7425,考試里,布袋鎮,嘉義縣,17,10010030,10010,布袋鎮考試里,,,5561971.1793,169943.9375,2589601.3723,166899.8593,2587097.5,168330.242796,2588489.91013,10010030-017,10,,,,0,0,0,11868.6396962,5561971.1793
813055,7426,興中里,布袋鎮,嘉義縣,4,10010030,10010,布袋鎮興中里,,,559464.017908,165818.8256,2587054.75,163828.3437,2585969.948,164911.558101,2586420.0392,10010030-004,10,,,,0,0,0,6223.78872665,559464.017908
813056,7427,菜舖里,布袋鎮,嘉義縣,16,10010030,10010,布袋鎮菜舖里,,,3942880.22867,171931.7812,2589220.8072,169073.8593,2586330.75,170396.70664,2587787.29161,10010030-016,10,,,,0,0,0,10685.3437668,3942880.22867
813057,7428,溪洲村,水上鄉,嘉義縣,14,10010120,10010,水上鄉溪洲村,,,2928119.28596,189502.7812,2591964.2156,187491.9687,2589323.6097,188466.045382,2590405.2323,10010120-014,10,,,,0,0,0,9055.99377516,2928119.28596
813058,7429,粗溪村,水上鄉,嘉義縣,6,10010120,10010,水上鄉粗溪村,,,6211318.51707,189886.7905,2595716.5437,186671.8033,2592311.2459,188252.892261,2594116.62951,10010120-006,10,,,,0,0,0,12212.4205183,6211318.51707
813059,7430,義興村,水上鄉,嘉義縣,26,10010120,10010,水上鄉義興村,,,4370171.50102,192286.7589,2592377,189344.7812,2589079.7499,190846.438507,2590640.34728,10010120-026,10,,,,0,0,0,11366.6698666,4370171.50102
813060,7431,靖和村,水上鄉,嘉義縣,11,10010120,10010,水上鄉靖和村,,,2332366.03877,187216.2187,2590622.1395,184766.4375,2589027.0181,186111.295775,2589667.44099,10010120-011,10,,,,0,0,0,7476.83351541,2332366.03877
813061,7432,泰安村,卑南鄉,臺東縣,9,10014040,10014,卑南鄉泰安村,A1404-009-00,,27379857.9204,258462.7656,2527148.5502,251336.5469,2519892,255103.195921,2524064.84559,10014040-009,15,,,,0,0,0,23844.7171854,27379857.9204
813062,7433,鹿野村,鹿野鄉,臺東縣,6,10014050,10014,鹿野鄉鹿野村,A1405-006-00,,8655227.09558,265777.4886,2536470,258784.3281,2531945.25,262981.83248,2533566.97042,10014050-006,15,,,,0,0,0,21745.2343094,8655227.09558
813063,7434,民運里,花蓮市,花蓮縣,2,10015010,10015,花蓮市民運里,A1501-002-00,,370924.43867,314768.8099,2654911.9055,313917.3641,2654307.0876,314389.44511,2654598.38692,10015010-002,16,,,,0,0,0,2405.26963887,370924.43867
813064,7435,竹本村,六腳鄉,嘉義縣,15,10010080,10010,六腳鄉竹本村,,,1739868.30905,176415.7888,2603740.4297,174533.625,2601700.1367,175375.178008,2602713.56703,10010080-015,10,,,,0,0,0,7062.56467072,1739868.30905
813065,7436,岱江里,布袋鎮,嘉義縣,1,10010030,10010,布袋鎮岱江里,,,70245.0879339,163981.9047,2586403.8574,163625.0976,2586098.5419,163819.7907,2586225.76111,10010030-001,10,,,,0,0,0,1119.25657677,70245.0879339
813066,7437,復興里,布袋鎮,嘉義縣,11,10010030,10010,布袋鎮復興里,,,5384554.60715,166213.0483,2581022.4805,162507.9197,2578846.25,164276.12215,2579991.91231,10010030-011,10,,,,0,0,0,10469.5721182,5384554.60715
813067,7438,東石村,東石鄉,嘉義縣,1,10010090,10010,東石鄉東石村,,,1489480.90829,164060.4843,2595732.3321,161443.0156,2594125.5,162691.35781,2594986.76586,10010090-001,10,,,,0,0,0,9717.41321574,1489480.90829
813068,7439,永屯村,東石鄉,嘉義縣,6,10010090,10010,東石鄉永屯村,,,3661934.72041,166182.1406,2596189.611,163966.9531,2593622.25,165170.60369,2594792.83378,10010090-006,10,,,,0,0,0,7955.72447999,3661934.72041
813069,7440,大埔村,大埔鄉,嘉義縣,1,10010170,10010,大埔鄉大埔村,,,3437860.97726,210894.5312,2577816.25,207131.8593,2575095,209383.66771,2576627.76797,10010170-001,10,,,,0,0,0,11065.6228866,3437860.97726
813070,7441,永樂村,大埔鄉,嘉義縣,3,10010170,10010,大埔鄉永樂村,,,33516630.8652,209120.6562,2584576,202251.8125,2576263,205854.232958,2580595.45306,10010170-003,10,,,,0,0,0,28581.3417087,33516630.8652
813071,7442,茄苳村,大埔鄉,嘉義縣,4,10010170,10010,大埔鄉茄苳村,,,38504359.4711,214532.7031,2577451.25,205614.25,2568990.2499,210107.85658,2572917.28973,10010170-004,10,,,,0,0,0,32607.4809294,38504359.4711
813072,7443,西興村,大埔鄉,嘉義縣,5,10010170,10010,大埔鄉西興村,,,52510015.5161,208503.2656,2580196.8062,200782.203,2568129.7499,204333.642943,2573258.65719,10010170-005,10,,,,0,0,0,39448.3634246,52510015.5161
813073,7444,三和里,大林鎮,嘉義縣,16,10010040,10010,大林鎮三和里,,,4586562.15173,198801.0625,2611821.25,195302.1116,2609391.25,197313.83694,2610870.54705,10010040-016,10,,,,0,0,0,11615.2930955,4586562.15173
813074,7445,西林里,大林鎮,嘉義縣,2,10010040,10010,大林鎮西林里,,,430205.15695,194490.1093,2611673.5,193606.4218,2610685,194066.817206,2611216.97866,10010040-002,10,,,,0,0,0,3418.05044558,430205.15695
813075,7446,西結里,大林鎮,嘉義縣,8,10010040,10010,大林鎮西結里,,,2469570.20523,191253.8715,2613636.25,189294.8437,2610982.5,190275.195824,2612193.50667,10010040-008,10,,,,0,0,0,8170.15660341,2469570.20523
813076,7447,過溪里,大林鎮,嘉義縣,12,10010040,10010,大林鎮過溪里,,,4285459.00677,202376.7968,2612108.4851,197870.4218,2609764.25,200364.029371,2611073.88565,10010040-012,10,,,,0,0,0,14088.8047114,4285459.00677
813077,7448,前潭里,太保市,嘉義縣,3,10010010,10010,太保市前潭里,,,2217943.51193,184440.8593,2596473.25,183038.9463,2593587,183607.397438,2595126.25996,10010010-003,10,,,,0,0,0,8140.26725275,2217943.51193
813078,7449,振寮里,布袋鎮,嘉義縣,18,10010030,10010,布袋鎮振寮里,,,2074668.25499,167375.344,2589678.5,165341.7812,2586881.5584,166552.274329,2588208.24358,10010030-018,10,,,,0,0,0,9278.21632511,2074668.25499
813079,7450,中埔村,中埔鄉,嘉義縣,1,10010130,10010,中埔鄉中埔村,,,1939816.99336,203061.0312,2591794,200702.8593,2590447.25,201666.24714,2590999.60451,10010130-001,10,,,,0,0,0,6802.56943118,1939816.99336
813080,7451,中崙村,中埔鄉,嘉義縣,22,10010130,10010,中埔鄉中崙村,,,8977343.63139,208524.9007,2587415.75,203982.5781,2583654.3934,205991.167828,2585569.20792,10010130-022,10,,,,0,0,0,13573.0011248,8977343.63139
813081,7452,三層村,中埔鄉,嘉義縣,19,10010130,10010,中埔鄉三層村,,,6276629.49535,201946.875,2586930.2499,197146.6405,2583405,199532.046154,2585330.53276,10010130-019,10,,,,0,0,0,17581.9584924,6276629.49535
813082,7453,同仁村,中埔鄉,嘉義縣,16,10010130,10010,中埔鄉同仁村,,,6577408.92539,201091.1406,2591615.4535,196662.4218,2588660.25,198660.755573,2590130.77593,10010130-016,10,,,,0,0,0,14012.2769908,6577408.92539
813083,7454,和睦村,中埔鄉,嘉義縣,7,10010130,10010,中埔鄉和睦村,,,4072072.50606,197646.6093,2594418.25,193793.4344,2591684,195126.774998,2593192.48777,10010130-007,10,,,,0,0,0,11861.5368987,4072072.50606
813084,7455,和美村,中埔鄉,嘉義縣,8,10010130,10010,中埔鄉和美村,,,2400926.98675,197690.5291,2595555.5,194785.2929,2594234.5,196271.97223,2594842.50238,10010130-008,10,,,,0,0,0,7293.11807514,2400926.98675
813085,7456,和興村,中埔鄉,嘉義縣,9,10010130,10010,中埔鄉和興村,,,2064606.78952,194886.75,2594700.2719,192612.9531,2591918.0897,193705.29492,2593098.42692,10010130-009,10,,,,0,0,0,8552.11160537,2064606.78952
813086,7457,富收村,中埔鄉,嘉義縣,6,10010130,10010,中埔鄉富收村,,,2483194.76793,198440.7212,2594596.4107,195741.6551,2592700.6767,197233.46337,2593657.75497,10010130-006,10,,,,0,0,0,9425.15725273,2483194.76793
813087,7458,東興村,中埔鄉,嘉義縣,21,10010130,10010,中埔鄉東興村,,,13983254.8654,205637.8992,2585979.25,199240.4374,2581609.2499,202672.01128,2583547.48473,10010130-021,10,,,,0,0,0,18975.6110139,13983254.8654
813088,7459,沄水村,中埔鄉,嘉義縣,18,10010130,10010,中埔鄉沄水村,,,7248117.66255,204514.1718,2588941.25,199999.25,2584426.25,202124.677261,2586587.31913,10010130-018,10,,,,0,0,0,18026.3494298,7248117.66255
813089,7460,深坑村,中埔鄉,嘉義縣,20,10010130,10010,中埔鄉深坑村,,,6255349.65793,201734.4531,2589131.5,198396.375,2585430.75,199862.81328,2587255.75118,10010130-020,10,,,,0,0,0,13731.4810943,6255349.65793
813090,7461,灣潭村,中埔鄉,嘉義縣,13,10010130,10010,中埔鄉灣潭村,,,12128273.8368,209447.238,2592257.5,203404.9843,2588941.75,206706.576837,2590781.24872,10010130-013,10,,,,0,0,0,15628.2284287,12128273.8368
813091,7462,瑞豐村,中埔鄉,嘉義縣,17,10010130,10010,中埔鄉瑞豐村,,,6681138.69306,204860.625,2589586,200157.3593,2586679.5,202725.51524,2588159.38911,10010130-017,10,,,,0,0,0,13095.4479568,6681138.69306
813092,7463,石[哢]村,中埔鄉,嘉義縣,14,10010130,10010,中埔鄉石[哢]村,,,18104670.5129,209612.875,2591025,202675.6562,2585154.5116,206581.581867,2588301.29258,10010130-014,10,,,,0,0,0,23684.8853817,18104670.5129
813093,7464,社口村,中埔鄉,嘉義縣,12,10010130,10010,中埔鄉社口村,,,9850596.37508,208895.6526,2594557.75,202519.1875,2591588.25,205531.288246,2593140.3915,10010130-012,10,,,,0,0,0,16557.2888985,9850596.37508
813094,7465,義仁村,中埔鄉,嘉義縣,11,10010130,10010,中埔鄉義仁村,,,3028245.35787,202582.0344,2594493.25,199646.875,2592798,201125.903407,2593766.33175,10010130-011,10,,,,0,0,0,9022.17793116,3028245.35787
813095,7466,裕民村,中埔鄉,嘉義縣,4,10010130,10010,中埔鄉裕民村,,,3507148.58889,200831.875,2592902.25,197895.647,2591051.25,199481.3137,2592007.89059,10010130-004,10,,,,0,0,0,11351.7692608,3507148.58889
813096,7467,金蘭村,中埔鄉,嘉義縣,5,10010130,10010,中埔鄉金蘭村,,,3181843.7951,200133.3281,2594526.75,197690.5974,2592536.25,198994.363072,2593505.82571,10010130-005,10,,,,0,0,0,8897.35816786,3181843.7951
813097,7468,隆興村,中埔鄉,嘉義縣,10,10010130,10010,中埔鄉隆興村,,,2580914.75805,203368.0937,2593461.75,200657.4218,2592029.75,201890.70073,2592793.7893,10010130-010,10,,,,0,0,0,7722.98443539,2580914.75805
813098,7469,和雅村,鹿谷鄉,南投縣,8,10008070,10008,鹿谷鄉和雅村,A0807-008-00,,8049373.68246,228858.375,2623586.5,225775.0469,2618687.5,227120.39961,2620859.25634,10008070-008,11,,,,0,0,0,16632.4487212,8049373.68246
813099,7470,初鄉村,鹿谷鄉,南投縣,2,10008070,10008,鹿谷鄉初鄉村,A0807-002-00,,12825091.1716,226873.3438,2631878.1049,220815.0625,2627843.2059,223844.183083,2629680.38373,10008070-002,11,,,,0,0,0,18710.9760778,12825091.1716
